title,description,keywords,semantic_density,emotion_score,entropy,cliche_score
병원선(드라마),인프라가 부족한 섬에서 배를 타고 의료 활동을 펼치는 각기 다른 사연을 가진 의사들이 섬마을 사람들과 인간적으로 소통하며 진심을 처방할 수 있는 진짜 의사로 성장해나가는 세대 공감 이야기를 그린 드라마,"의사, 섬, 세대, 성장, 배, 진짜, 의료, 있, 진심, 소통",0.62578255,0.0,0.1729125235749445,40.14
수상한 장모,"첫눈에 반해 사랑에 빠진 은석과 제니. 흠잡을 데 없는 일등 사윗감인 은석을 결사 항전으로 막아서는 수상한 장모 수진. 장모님이 내 원수가 되어버린 은석의 사연, 그리고 수상한 장모의 비밀","석, 은, 수상한 장모, 제니, 수진, 원수, 사윗감, 장모, 결사, 항전",0.6217239,0.0,0.1886977233623202,40.13
덫의 전쟁,아들을 빈사의 중태로 몰아넣은 사건의 범인과 이를 은폐하려는 국회의원에 대한 복수를 그린 드라마,"사건, 국회, 범인, 은폐, 중태, 의원, 빈사, 복수, 아들, 드라마",0.5419779,0.1999999996,0.1729125235749445,40.11
마레(드라마),"세계 최고의 파티쉐를 목표로 도시에서 수업을 받은 후, 다시 고향으로 내려가 작은 양과자점을 운영하는 여주인공의 인생 이야기","목표, 운영, 도시, 점, 수업, 양과자, 후, 작, 고향, 파티쉐",0.62471104,0.0,0.1729125235749445,40.08
미틱 퀘스트,"역대 최대의 멀티플레이어 비디오 게임 팀. 이들은 가상 세계를 창조하고, 영웅을 키우고, 전설을 만들어 낸다. 하지만 때때로, 가장 치열한 전쟁은 게임 속이 아니라 사무실에서 벌어진다.","게임, 플레이어, 비디오, 전쟁, 치열, 팀, 영웅, 가상, 전설, 창조",0.6244904,0.0,0.1729125235749445,40.06
그녀는 거짓말을 너무 사랑해(드라마),정체를 숨긴 천재 작곡가 '강한결'과 그에게 첫 눈에 반한 비타민 보이스 여고생 '윤소림'의 순정소환 청(聽)량 로맨스,"소환, 결, 눈, 순정, 윤소림, 비타민, 보이스, 여고, 작곡가, 청",0.6239949,0.0,0.1729125235749445,40.03
가면라이더 드라이브,인공 생명체인 '로이뮤드'로부터 인류를 지키기 위해 싸우는 가면라이더들의 이야기,"로이뮤드, 인류, 생명체, 가면라이더, 인공, 이야기",0.5582972,0.0,0.4354249642966395,40.03
더 트래블 너스,뛰어난 실력과 뜨거운 철학을 갖춘 두 간호사가 의료 현장을 개혁하는 의료 드라마,"의료, 간호사, 현장, 철학, 개혁, 실력, 뛰어나, 드라마",0.59435517,0.0,0.287585624326253,39.98
러닝메이트(드라마),불의의 사건으로 전교생의 놀림감이 된 '노세훈'이 학생회장 선거의 부회장 후보로 지명되면서 온갖 권모술수를 헤치고 당선을 향해 달려가는 하이틴 명랑 정치 드라마,"놀림감, 하이틴, 당선, 노세훈, 학생회장, 권모술수, 선거, 지명, 부회장, 후보",0.622975,0.0,0.1729125235749445,39.97
강매강,잡으라는 범인은 못 잡고 반장만 줄줄이 잡다가 경찰서 신축공사를 빌미 삼아 망한 어린이집으로 밀려난 ‘전국 실적 꼴찌‘ 송원서 강력 2반에 초엘리트 신임반장 ‘동방유빈’이 제 발로 들어온다! 딱 봐도 전혀 강력해보이진 않지만 보면 볼수록 매력적인 오합지졸 강력반은 최강의 원-팀으로 거듭날 수 있을까?,"강력, 반장, 최강, 강력반, 오합지졸, 신축, 빌미, 매력, 공사, 어린이집",0.62272817,0.0,0.1729125235749445,39.96
감찰의 아사가오,법의학자인 딸과 베테랑 형사 아버지가 함께 사건을 수사해 가는 이야기,"형사, 아버지, 베테랑, 사건, 딸, 수사, 법의학, 이야기",0.5939799,0.0,0.287585624326253,39.95
꼴찌 마녀 밀드레드,"우연히 마법학교로 굴러 들어간 소녀. 사고와 실수가 끊일 날이 없지만, 나 어쩌면 진짜 마녀일지도 몰라? 전 세계에서 사랑받은 질 머피의 동화 시리즈 원작.","사고, 머피, 질, 실수, 날, 사랑, 없, 세계, 진짜, 마녀",0.53929013,0.1999999996,0.1729125235749445,39.95
스위치 - 세상을 바꿔라,"진짜와 가짜의 콜라보! 사기꾼에서 검사로 얼떨결에 롤러코스트한 사도찬이, 법꾸라지들을 화끈하게 잡아 들이는 통쾌한 사기 활극","사기, 보, 법꾸라지, 검사, 사도, 찬, 얼떨결, 코스트, 롤러, 콜라",0.6224044,0.0,0.1729125235749445,39.94
더 폴리티션,"남부러울 것 없이 부유한 소년, 미래에 대통령이 되리라 믿어 의심치 않는 페이튼. 탄탄대로의 정치 인생을 위해, 거쳐야 할 험난한 과정이 있다. 고등학생 학생회장 선거!","고등학생, 대통령, 의심, 과정, 인생, 페이, 탄탄대로, 정치, 미래, 학생",0.6219638,0.0,0.1729125235749445,39.91
오키테가미 쿄코의 비망록(드라마),자고 나면 기억이 리셋되는 망각 탐정 오키테가미 쿄코가 기억을 잃기 전에 사건을 해결하는 모습을 그린 드라마,"기억, 사건, 전, 오키테가미, 쿄코, 탐정, 해결, 망각, 모습, 리셋",0.6218297,0.0,0.1729125235749445,39.9
세나(드라마),"어린 시절부터 자동차에 매료되었던 브라질 레이서 아일톤 세나. 스포츠계 레전드로 이름을 날리던 중 갑자기 비극적 사건이 발생하고, 그 결과 포뮬러 원은 영구적인 변화를 맞는다.","매료, 포뮬러, 브라질, 결과, 레이서, 발생, 아일, 사건, 톤, 비극",0.5383478,0.1999999996,0.1729125235749445,39.89
사당보다 먼 의정부보다 가까운 시즌2,"서툴기 때문에 솔직하지 못하고, 서툴기 때문에 솔직했던 우리 사이는 사당보다 먼 의정부보다 가까운 사이","사이, 사당, 멀, 서툴, 의정부",0.53262764,0.0,0.529119710127072,39.89
별무리 텔레패스,로켓 연구 동호회를 결성한 여고생들이 로켓을 만들어 우주로 향하는 꿈을 이루기 위해 고군분투하는 이야기,"로켓, 우주, 여고, 결성, 꿈, 동호회, 고군분투, 연구, 이야기",0.60775554,0.0,0.2270571177148983,39.87
대행사,VC그룹 최초로 여성 임원이 된 '고아인'이 최초를 넘어 최고의 위치까지 자신의 커리어를 만들어가는 모습을 그린 우아하게 처절한 광고대행사 오피스 드라마,"최초, 광고, 모습, 커리어, 자신, 임원, 위치, 최고, 고아, 대행사",0.62125784,0.0,0.1729125235749445,39.87
록우드 심령 회사(드라마),"유령이 출몰하는 세상에서 초자연 현상 조사관으로 일하는 세 명의 10대. 가진 것 없는 세 사람이 한 팀이 되어, 모든 것을 걸고 사악한 음모를 파헤친다.","자연, 사람, 현상, 없, 조사관, 일, 팀, 세상, 사악, 출몰",0.6212382,0.0,0.1729125235749445,39.87
빨간 머리 앤(드라마),마음에 불꽃을 품은 여자아이 앤. 나이 든 오누이의 초록지붕집에 발을 들이게 된다. 커스버트 남매와 낯선 고아 소녀가 가족이 되고 성장하는 과정을 그려낸 시리즈,"아이, 가족, 앤, 소녀, 나이, 고아, 오누이, 낯설, 초록, 남매",0.6207404,0.0,0.1729125235749445,39.84
구데타마: 엄마 찾아 뒹굴뒹굴,그저 뒹굴대고 싶은 달걀 구데타마. 귀찮지만 하룻병아리 샤키피요와 함께 대모험에 나선다. 엄마를 찾기로 한 샤키피요의 결심 때문에.,"샤키피요, 하룻, 병아리, 모험, 귀찮, 엄마, 구데타마, 달걀, 결심",0.6070508,0.0,0.2270571177148983,39.83
블랙 버드,실화를 바탕으로 구성된 시리즈. 10년의 형기를 시작한 지미 킨은 놀라운 제안을 받는다. 살인 혐의를 받은 래리 홀에게서 자백을 받아 낼 수 있다면 지미는 자유의 몸이 된다. 이 임무 완수는 생애 최고의 도전이 된다.,"지미, 완수, 시리즈, 임무, 형기, 몸, 시작, 자유, 킨, 있",0.6204887,0.0,0.1729125235749445,39.82
나의 흑역사 오답노트,수능 출제 위원으로 합숙소에 입소한 수학교사인 주인공이 과거 자신의 흑역사를 만들었던 2명의 남자와 엮이게 되는 속세단절 로코 드라마,"합숙소, 속세, 남자, 입소, 수학, 흑역사, 교사, 자신, 주인공, 과거",0.62042856,0.0,0.1729125235749445,39.82
우리집 꿀단지,학자금 대출과 최저 시급 알바 끝에 사회에 떠밀리듯 나온 청춘들의 이야기,"시급, 끝, 알바, 최저, 사회, 대출, 청춘, 학자금, 이야기",0.6061048,0.0,0.2270571177148983,39.77
가석방 심사관 이한신,"돈, 빽, 잔머리 써서 출소하려는 양심 불량 인간들은 내가 막는다! 재소자들의 최종 심판관, '가석방 심사관'이 된 변호사 이한신의 짜릿한 철벽 방어전","출소, 신, 양심, 이한, 불량, 변호사, 인간, 관, 재소자, 심사",0.61883664,0.0,0.1729125235749445,39.72
그놈이 그놈이다,"애당초 유채와 나는 첫 만남부터가 문제였다.프로게이머 ‘감각’에게 계속 견제 받으며 패배를 거듭하던 AOS 게임 랭커 지한. 그는 계속되는 견제에 제노리스라는 MMORPG로 게임을 갈아탄다. 유명 길드에 가입했더니 길드 마스터 ’유채’는 지한의 닉네임을 걸고 넘어지며 이유 모를 시비를 걸어 댄다. 하지만 그는 지한의 AOS 닉네임을 알고 난 뒤 갑자기 지한에게 적극적으로 치대기 시작하고, 달라진 그의 태도에 지한은 오히려 화가 폭발하는데….과연 태도가 돌변한 ‘유채’의 진심은 무엇일까?[미리보기][전체] 저졸려요: ㄴ 나갈거임[전체] 저졸려요: 강퇴시키셈[전체] 유 채: 싫어요 안해요[전체] 유 채: 물좀 너도 하지마[전체] 물좀마셔라: 나 끼워 넣지 말고..둘이 알아서 해라..아, 진짜 미치고 팔짝 뛰겠네![전체] 저졸려요: 아니ㅅㅂ 뭐하자는건데;[전체] 저졸려요: 닉변 안할거면 꺼지라며? 그래서 꺼져준다고[전체] 유 채: 닉변 안해도 돼요[전체] 유 채: 근데 저는 꺼지라고 막..그런 말은 안 했어요..쾅!터지는 속을 감당하지 못하고 결국 키보드를 힘차게 내리쳤다.비싼 게이밍용 키보드가 형형색색 번쩍거리는… 잠깐. 지금 이 상황, 어딘가 묘한 기시감이 느껴지는데.[전체] 저졸려요: 됐음 그럼[전체] 저졸려요: 내가 알아서 나감나는 아래로 내려놨던 길드 창을 다시 올렸다. 분명 탈퇴 버튼이 여기 어디 있을 텐데.[귓속말] 소에소: 음..유지한한참을 헤맨 끝에 드디어 오른쪽 아래에 작게 보이는 탈퇴 버튼을 발견했다. 근데 왜 회색이지?[귓속말] 소에소: 그 너 지금은.. 탈퇴 못할걸..?[전체] 해른: 아이고 졸려님 어카냐..[전체] 박승진99: 눈물이 앞을 가리넼ㅋㅋㅋㅋ[전체] 물좀마셔라: 탈퇴 안될텐데[전체] 물좀마셔라: 강퇴 아니고 탈퇴는 일주일 지나야 가능함[전체] 저졸려요: ?그럴 리가. 현실을 부정하며 급히 회색빛 탈퇴 버튼을 눌렀지만, 아무것도 바뀌지 않았다. ‘정상적으로 탈퇴가 되었습니다’ 따위의 안내 창이 올라오리라 믿고 있었던 내 기대는 무참히 박살 났다.","전체, 탈퇴, 소, 유, 한, 유채, 버튼, 물, 길드, 키보드",0.6185494,0.0,0.1729125235749445,39.71
모스키토 코스트,"9개의 발명 특허와 6개의 특허 심의를 가진 발명가이며 하버드를 자퇴한 엘리(Allie Fox: 해리슨 포드 분)는 모든 것이 풍족해서 산업의 노예로 살아가는 미국 사회에 환멸을 느껴 새로운 발명품인 '소혐 냉각기'를 가지고 '모스키토 코스트'라는 곳으로 아내와 아들 찰리(Charlie Fox: 리버 피닉스 분), 제리(Jerry Fox: 자드리언 스틸 분) 쌍둥이 딸을 데리고 유토피아를 찾아 여로에 오른다. 드디어 힘겹게 찾은 모스키토 코스트는 힘없는 노인들과 아이들만이 사는 완전한 불모지였다. 앨리와 찰리는 갖은 고생 끝에 초대형 급속 냉각기를 완성하여 열대주민들의 유토피아를 이루려고 한다. 그런데 미개한 원주민의 통치자가 되고 싶어하는 위선적인 목사 스펠굿의 회유로 마을 사람들은 떠나 버리고, 설상가상으로 괴한의 침입을 받는다. 괴한을 잡으려던 냉동기는 오히려 파괴되어 마을 전체가 폭발하여 쑥밭이 되어버린다. 가족들은 희망을 버리고 미국으로 돌아갈 것을 종용하지만, 충격을 받은 앨리는 이미 미국은 존재하지 않는다는 확신을 갖는다. 지친 가족들은 앨리에게 미국으로 돌아갈 것을 종용하나 앨리는 움직이지 않고 가족들의 불만은 고조된다. 유토피아의 재건을 꿈꾸던 앨리는 스펠굿 목사의 총에 맞고 쓰러진다. 찌는 듯한 열대 기후와 모기, 불볕 더위 속에서 유도파이를 꿈꾸는 앨리의 모습이 묘한 감동을 준다.","리, 앨, 미국, 유토피아, 가족, 모스키토 코스트, 열대, 찰리, 마을, 목사",0.63042396,0.0,0.1239327803995606,39.68
비밀과 거짓말,"런던에 사는 젊고 지적인 여성 호텐스는 양어머니의 장례식 이후, 자신의 생모를 찾고 싶어진다. 자신의 입양기록을 보게 된 호텐스는 자신의 친어머니가 흑인이 아닌 백인임을 알고 혼란스러움을 느끼지만 용기를 내어 전화를 건다. 한편, 공장노동자로 가슴 속에 한과 미련을 품고 살아가는 그녀의 생모 신시아는 딸 록산과도 사이가 좋지 않고 그녀의 삶엔 오로지 한숨뿐이다. 남자들은 모두 그녀를 떠나갔으며 자신을 희생하면서 어렵게 키운 남동생 모리스 마저도 연락을 자주 하지 않는다. 마침내 호텐스와 신시아 모녀의 만남도 이루어지고, 갑작스런 모리스의 제안으로 마련된 록산의 생일파티에서 가족 모두가 조우하게 되는데...","자신, 호텐스, 산, 록, 생모, 모리스, 신시, 아, 여성, 파티",0.61791545,0.0,0.1729125235749445,39.67
고래먼지,"2053년 미래, 과학 문명의 발달에도 인류는 단 '한 가지' 난제를 해결하지 못해 상실감은 깊어만 간다. 소녀와 기상캐스터, 그리고 함께하는 AI. 그들의 여정이 시작됐다.","기상, 발달, 인류, 소녀, 깊, 난제, 해결, 상실감, 문명, 캐스터",0.617898,0.0,0.1729125235749445,39.67
세계미진리,"도서관의 사서인 '증리'는 치아 교정을 하면서 치과의사인 '애경초'와 아는 사이가 된다. 두 사람은 천천히 서로의 마음속에 스며들지만, 경초가 고백하기 전에 오해하고 아프리카로 의료 지원을 하러 떠나는데...","치아, 오해, 교정, 전, 치과, 고백, 의사, 경초, 애경초, 속",0.61780596,0.0,0.1729125235749445,39.66
DC 타이탄,복수에는 대가가 따른다. 정체를 숨기고 형사가 된 딕 그레이슨. 이제 그는 고담의 악몽에서 빠져나온 것인가. 의지할 곳 없는 젊은 히어로들이 딕 앞에 나타난다.,"젊, 형사, 딕 그레이슨, 없, 곳, 고담, 악몽, 의지, 정체, 히어로",0.62985283,0.0,0.1239327803995606,39.65
너클즈(드라마),이번 새로운 라이브 액션 시리즈는 재미와 액션이 넘치는 너클즈의 깨달음의 여정을 담는다. 그는 웨이드를 수제자로 받아들여 에키드나 무사로 키우기로 한다. 이번 시리즈의 배경은 영화 '수퍼 소닉 2'와 '수퍼 소닉 3' 사이에서 일어난다.,"시리즈, 이번, 액션, 수퍼 소닉, 웨이드, 배경, 수제자, 여정, 깨달음",0.6175825,0.0,0.1729125235749445,39.65
FAKE MOTION,"탁구전국시대, 고등학생 간의 우열을 성적도 싸움도 아닌 탁구의 승패로 결정하는 이야기를 그린 드라마","탁구, 승패, 싸움, 고등학생, 우열, 성적, 결정, 시대, 이야기, 전국",0.6174643,0.0,0.1729125235749445,39.64
마인(드라마),세상의 편견에서 벗어나 진짜 나의 것을 찾아가는 강인한 여성들의 이야기,"편견, 진짜, 여성, 세상, 이야기",0.5284117,0.0,0.529119710127072,39.64
반의반,"인공지능 프로그래머 하원과 클래식 녹음 엔지니어 서우가 만나 그리는 시작도, 성장도, 끝도 자유로운 짝사랑 이야기","끝, 하원, 클래식, 성장, 시작, 녹음, 엔지니어, 서우, 프로그래머, 자유",0.6169737,0.0,0.1729125235749445,39.61
사당보다 먼 의정부보다 가까운 시즌1,우린 스물일곱 번을 멈추고 한 번 방향을 바꾸어야 도착할 수 있는 사이. 사당보다 먼 의정부보다 가까운 사이,"사이, 사당, 있, 멀, 도착, 의정부, 방향",0.5709561,0.0,0.3562071855243308,39.6
백마녀 학원,토에이와 TV아사히에서 공동으로 제작하는 여성히어로 특촬물.,"공동, 제작, 아사히, 여성, 에이, 히어로, 토, 특촬물",0.58784837,0.0,0.287585624326253,39.58
오 마이 비너스,"21세기 비너스에서 고대 비너스(?) 몸매가 되어 버린 여자 변호사와 세계적으로 유명한 헬스트레이너인 남자, 극과 극인 두 남녀가 만나 비밀 다이어트에 도전하면서 내면의 상처를 치유하는 과정을 그린 헬스힐링 로맨틱 코미디","헬스, 극, 비너스, 몸매, 과정, 여자, 치유, 변호사, 내면, 세계",0.6164582,0.0,0.1729125235749445,39.58
아르곤(tvN),가짜 뉴스가 범람하는 세상에서 오직 팩트를 통해 진실을 밝히고자 하는 열정적인 언론인들의 치열한 삶을 그려낸 드라마,"언론인, 세상, 열정, 팩트, 진실, 치열, 범람, 삶, 뉴스, 가짜",0.6163258,0.0,0.1729125235749445,39.57
나빌레라(드라마),나이 일흔에 발레를 시작한 덕출과 스물셋 꿈 앞에서 방황하는 발레리노 채록의 성장 드라마,"덕, 노, 출, 발레리, 꿈, 방황, 앞, 채록, 시작, 발레",0.6158506,0.0,0.1729125235749445,39.54
명상 살인,마피아를 의뢰인으로 둔 변호사 비외른. 일과 가정생활의 균형을 찾아보려고 명상 수업을 들었다가 문제에 대처하는 기발한 방법을 깨닫는다. 다만 그 방법에 살인도 포함된다는 것이 문제라면 문제.,"문제, 방법, 비외른, 일, 가정, 생활, 균형, 명상, 변호사, 수업",0.6157205,0.0,0.1729125235749445,39.54
꽃선비 열애사(드라마),모든 고정관념을 타파한 하숙집 ‘객주 이화원’의 주인 윤단오와 비밀을 품은 하숙생 꽃선비 3인방. 네 명의 청춘이 만들어내는 ‘상큼 발칙한 미스터리 밀착 로맨스’,"객주, 발칙하, 이화원, 청춘, 주인, 3인방, 선비, 윤, 단오, 꽃",0.61523086,0.0,0.1729125235749445,39.51
도적: 칼의 소리,"1920년 중국의 땅, 일본의 돈, 조선의 사람이 모여든 무법천지의 땅 간도에서 소중한 사람들과 삶의 터전을 지키기 위해 하나 된 이들이 벌이는 액션 활극","사람, 땅, 삶, 돈, 간도, 조선, 무법, 천지, 터전, 일본",0.6151197,0.0,0.1729125235749445,39.5
닥터-X ~외과의 다이몬 미치코~,천재적인 수술 실력을 가진 프리랜서 외과 의사 이야기,"프리랜서, 실력, 외과, 수술, 의사, 천재, 이야기",0.5690414,0.0,0.3562071855243308,39.49
라이프(드라마),"우리 몸 속에서 일어나는 격렬한 항원항체 반응처럼, 지키려는 자와 바꾸려는 자의 신념이 병원 안 여러 군상 속에서 충돌하는 의학드라마","속, 항체, 군상, 신념, 안, 반응, 병원, 충돌, 항원, 의학",0.6148157,0.0,0.1729125235749445,39.48
딴따라(드라마),벼랑 끝에서 만난 안하무인 매니저 신석호와 생초짜 밴드 딴따라의 꽃길 인생작 프로젝트,"매니저, 꽃길, 신석호, 딴따라, 초짜, 밴드, 인생, 안하무인, 작, 끝",0.61358684,0.0,0.1729125235749445,39.41
두부 프로레슬링,두부 가게와 프로레슬링 도장을 운영하는 아버지와 함께 살며 프로레슬링을 증오한 주인공이 가족에 대한 마음과 프로레슬링에 대한 정열을 깨닫고 프로레슬러가 되는 이야기,"프로, 레슬링, 정열, 프로레슬링, 증오, 도장, 아버지, 주인공, 마음, 운영",0.6128234,0.0,0.1729125235749445,39.36
또한번 엔딩,'신혼부부 전세 대출'을 받기 위해 결혼을 결심한 비혼주의자들의 아찔한 결혼 사기 로맨스,"결혼, 주의자, 결심, 비혼, 대출, 전세, 사기, 신혼부부, 로맨스",0.5991436,0.0,0.2270571177148983,39.35
백일장 키드의 사랑,"그때 그 시절, 작가를 꿈꿨던 사라진 백일장 키드들은 지금 뭘 하며 살고 있을까? 빛바랜 원고지에서, 펜을 굴리며 고뇌하던 사춘기 소녀를 다시 만났다. 잊혀진 백일장 키드들의 추억과 사랑을 통해, 아직 꿈을 꾸는 청춘들에게 무뎌진 가슴 한편의 설렘을 되찾아주고자 한다.","백일장, 키드, 꿈, 사랑, 추억, 빛바래, 소녀, 고뇌, 펜, 원고지",0.52835137,0.1999999996,0.1729125235749445,39.29
당신이 소원을 말하면,삶의 끝에 내몰린 위태로운 청년이 호스피스 병원에서 사람들의 마지막 소원을 들어주는 힐링 드라마,"호스피스, 마지막, 병원, 사람, 청년, 소원, 끝, 힐링, 삶, 드라마",0.611117,0.0,0.1729125235749445,39.26
MIU404,사건의 초동 수사를 담당하는 경시청 '기동 수사대'의 두 형사가 24시간이라는 시간제한 안에 범인을 체포하기 위해 노력하는 이야기를 그린 드라마,"시간, 담당, 체포, 경시청, 범인, 기동, 안, 수사대, 제한, 형사",0.6102532,0.0,0.1729125235749445,39.21
버터플라이(드라마),"모든 것을 뒤로한 채 한국에서 조용히 살아가던 전직 미 정보요원 데이비드 정. 그러나 과거의 한 선택이 예상치 못한 파장을 불러오면서, 정체불명의 요원 레베카와 그녀가 속한 비밀 조직 캐디스의 표적이 된다. 평화롭던 그의 삶은 순식간에 무너지고, 숨 막히는 추격과 위협 속에서 데이비드는 자신의 모든 것을 뒤흔들 진실과 마주하게 된다.","요원, 데이비드, 속, 정보, 위협, 숨, 추격, 순식간, 삶, 평화",0.6101877,0.0,0.1729125235749445,39.2
세일즈맨 칸타로의 달콤한 비밀,출판사 영업 사원인 주인공이 도쿄 곳곳의 디저트 맛집을 방문하는 내용의 영화,"맛집, 주인공, 디저트, 도쿄, 곳곳, 방문, 사원, 내용, 영업, 출판사",0.609712,0.0,0.1729125235749445,39.18
가공OL일기,있지도 않은 일상을 담담하게 써내려간 일기를 각색한 드라마,"담담하, 일기, 각색, 일상, 드라마",0.5202459,0.0,0.529119710127072,39.15
시모키타자와 다이하드,도쿄 시모키타자와를 무대로 펼쳐지는 여러 남녀의 '인생 최악의 하루'에 대해 그린 패닉 코미디 드라마,"그린, 남녀, 하루, 인생, 최악, 패닉, 무대, 코미디, 시모키타자와, 도쿄",0.60906863,0.0,0.1729125235749445,39.14
설국열차(드라마),"얼어붙은 지구, 마지막 인류를 태우고 7년째 달리는 열차 안에서 살인 사건이 발생하고, 이를 해결하기 위해 차출된 꼬리칸의 한 남자가 모두의 생존이 걸린 거대한 비밀을 알게 되며 벌어지는 이야기","열차, 생존, 안, 모두, 살인, 남자, 칸, 사건, 발생, 꼬리",0.60841584,0.0,0.1729125235749445,39.1
벌크 업,"멸치남이라는 이유로 고백을 거절당한 수인. 뚱뚱하다는 이유로 남친에게 버림받은 선희. 인생 역전, 대변화를 꿈꾸는 청춘들이 헬스장에 모인다! 커플 할인 문구에 커플로 위장해 헬스장에 등록한 수인과 선희, 더 나은 내일을 위해 몸도 마음도 레벨 업할 수 있을까? 땀과 열의 가득한 헬스장에서 펼쳐지는 신개념 청춘득근 성장 로맨스!","헬스장, 청춘, 수인, 선희, 이유, 커플, 득, 고백, 업, 개념",0.60828483,0.0,0.1729125235749445,39.09
비밀의 숲,"""침묵을 원하는 자, 모두가 공범이다."" 검경수사권 조정 최전선의 대척점에서 다시 만난 고독한 검사 황시목과 행동파 형사 한여진이 은폐된 사건들의 진실로 다가가는 내부 비밀 추적극","내부, 검경, 수사, 진실, 조정, 사건, 전선, 은폐, 대척점, 여진",0.60757834,0.0,0.1729125235749445,39.05
비밀의 숲 2,"""침묵을 원하는 자, 모두가 공범이다."" 검경수사권 조정 최전선의 대척점에서 다시 만난 고독한 검사 황시목과 행동파 형사 한여진이 은폐된 사건들의 진실로 다가가는 내부 비밀 추적극","내부, 검경, 수사, 진실, 조정, 사건, 전선, 은폐, 대척점, 여진",0.60757834,0.0,0.1729125235749445,39.05
소원을 말해봐(드라마),한 신부가 불의의 사고로 식물인간이 된 것도 모자라 공금횡령범이라는 누명을 쓴 남편의 결백을 밝히기 위해 고군분투하는 이야기,"식물인간, 남편, 공금, 누명, 횡령, 범, 결백, 사고, 고군분투, 불의",0.60750216,0.0,0.1729125235749445,39.04
가면라이더 가브,'과자'의 힘으로 변신하는 가면라이더의 활약을 그린 드라마,"변신, 가면라이더, 힘, 활약, 과자, 드라마",0.5413638,0.0,0.4354249642966395,39.01
랑야방2 : 풍기장림,"권력과 전쟁의 대서사극 [랑야방 2 : 풍기장림]. 대를 이어 거듭되는, 권력을 향한 야심과 음모. 랑야방 그 후. 장림군의 위세를 시기하는 자들의 음모에 휘말린 장림왕부에 거센 바람이 시작된다.","림, 장, 랑야방, 음모, 권력, 부, 왕, 극, 거세, 풍기",0.60612154,0.0,0.1729125235749445,38.96
랑야방,"권력과 전쟁의 대서사극 [랑야방 2 : 풍기장림]. 대를 이어 거듭되는, 권력을 향한 야심과 음모. 랑야방 그 후. 장림군의 위세를 시기하는 자들의 음모에 휘말린 장림왕부에 거센 바람이 시작된다.","림, 장, 랑야방, 음모, 권력, 부, 왕, 극, 거세, 풍기",0.60612154,0.0,0.1729125235749445,38.96
도도솔솔라라솔,에너제틱 피아니스트 구라라와 알바력 만렙 선우준의 반짝반짝 로맨틱 코미디,"알바, 선우, 만렙, 구라라, 준, 피아니스트, 로맨틱, 에너제틱, 코미디",0.592503,0.0,0.2270571177148983,38.96
#좋맛탱,충남 서산에서 상경한 새내기 #정충남과 연남동 토박이 #이연남이 만나 벌어지는 #디저트처럼 달콤한 #스무살 #로맨스,"상경, 새내기, 서산, 연남동, 충남, 토박이",0.5402779,0.0,0.4354249642966395,38.95
다 이루어질지니,"천여 년 만에 깨어난 경력 단절 램프의 정령 지니(김우빈 분)가 감정 결여 인간 가영(수지 분)을 만나 세 가지 소원을 두고 벌이는 스트레스 제로, 판타지 로맨틱 코미디","정령, 제로, 지니, 스트레스, 김, 소원, 감정, 수지, 결여, 가",0.60573995,0.0,0.1729125235749445,38.94
링컨 차를 타는 변호사(드라마),로스앤젤레스의 잘나가는 변호사 미키 홀러. 자신의 분신 같은 링컨 차에서 형사 사법제도에 대처하며 사건을 해결해 나간다. 이길 수만 있다면 수단과 방법을 가리지 않고.,"홀, 해결, 자신, 사건, 분신, 대처, 제도, 같, 링컨, 사법",0.60514563,0.0,0.1729125235749445,38.9
장사의 신 - 객주 2015,폐문한 천가객주의 후계자 천봉삼이 시장의 여리꾼으로 시작해 상단의 행수와 대객주를 거쳐 거상으로 성공하는 이야기,"객주, 후계자, 행수, 천봉삼, 상단, 여리, 시장, 시작, 가, 거상",0.6049133,0.0,0.1729125235749445,38.89
장사의 신 - 객주 2015,폐문한 천가객주의 후계자 천봉삼이 시장의 여리꾼으로 시작해 상단의 행수와 대객주를 거쳐 거상으로 성공하는 이야기,"객주, 후계자, 행수, 천봉삼, 상단, 여리, 시장, 시작, 가, 거상",0.6049132,0.0,0.1729125235749445,38.89
나이트 에이전트,한밤중의 전화로 엮인 FBI 요원과 사이버보안 전문가. 점점 더 커져가는 정치적 음모를 함께 파헤쳐야만 한다.,"사이버, 보안, 요원, 전문가, 전화, 정치, 밤중, 음모",0.574533,0.0,0.287585624326253,38.79
